close,high,low,open,timestamp,volume,symbol,date_key_int,time_key
92.25,92.37,92.25,92.37,1611741960,1659,AMD,20210127,05:06:00
92.0,92.27,91.97,92.27,1611742020,5790,AMD,20210127,05:07:00
92.02,92.02,92.02,92.02,1611742080,741,AMD,20210127,05:08:00
92.57,92.57,92.43,92.43,1611742200,1472,AMD,20210127,05:10:00
92.52,92.52,92.5,92.5,1611742320,1671,AMD,20210127,05:12:00
92.53,92.56,92.52,92.52,1611742380,1305,AMD,20210127,05:13:00
92.6,92.6,92.51,92.51,1611742500,6917,AMD,20210127,05:15:00
92.67,92.67,92.67,92.67,1611742560,666,AMD,20210127,05:16:00
92.7,92.73,92.65,92.65,1611742680,1736,AMD,20210127,05:18:00
92.78,92.8,92.7,92.7,1611742740,1754,AMD,20210127,05:19:00
92.8,92.85,92.74,92.85,1611742800,418,AMD,20210127,05:20:00
92.84,92.84,92.84,92.84,1611742860,223,AMD,20210127,05:21:00
92.84,92.84,92.84,92.84,1611743040,869,AMD,20210127,05:24:00
92.88,92.88,92.73,92.73,1611743160,1764,AMD,20210127,05:26:00
92.85,92.85,92.85,92.85,1611743340,383,AMD,20210127,05:29:00
92.93,92.93,92.91,92.91,1611743520,525,AMD,20210127,05:32:00
92.8,92.85,92.8,92.82,1611743760,1048,AMD,20210127,05:36:00
92.8,92.8,92.7,92.72,1611743820,1540,AMD,20210127,05:37:00
92.7,92.7,92.7,92.7,1611743880,462,AMD,20210127,05:38:00
92.7,92.7,92.7,92.7,1611743940,548,AMD,20210127,05:39:00
92.41,92.5,92.41,92.5,1611744060,6899,AMD,20210127,05:41:00
92.52,92.52,92.52,92.52,1611744120,1249,AMD,20210127,05:42:00
92.3,92.37,92.3,92.37,1611744180,2963,AMD,20210127,05:43:00
92.18,92.3,92.16,92.3,1611744240,1660,AMD,20210127,05:44:00
92.14,92.14,92.11,92.12,1611744360,1723,AMD,20210127,05:46:00
92.25,92.25,92.25,92.25,1611744480,389,AMD,20210127,05:48:00
92.36,92.36,92.36,92.36,1611744600,845,AMD,20210127,05:50:00
92.3,92.31,92.3,92.31,1611744660,7575,AMD,20210127,05:51:00
92.36,92.36,92.33,92.33,1611744720,835,AMD,20210127,05:52:00
92.25,92.34,92.25,92.34,1611744780,2193,AMD,20210127,05:53:00
92.05,92.05,92.0,92.01,1611744900,1203,AMD,20210127,05:55:00
92.0,92.05,92.0,92.0,1611744960,1781,AMD,20210127,05:56:00
92.06,92.06,92.05,92.05,1611745020,4596,AMD,20210127,05:57:00
92.3,92.3,92.2,92.2,1611745080,1708,AMD,20210127,05:58:00
92.2,92.2,92.2,92.2,1611745140,321,AMD,20210127,05:59:00
92.2,92.2,92.2,92.2,1611745200,2726,AMD,20210127,06:00:00
92.2,92.2,92.05,92.06,1611745260,2946,AMD,20210127,06:01:00
92.2,92.2,92.06,92.06,1611745380,1539,AMD,20210127,06:03:00
92.18,92.18,92.18,92.18,1611745440,1221,AMD,20210127,06:04:00
92.2,92.2,92.15,92.15,1611745500,1294,AMD,20210127,06:05:00
92.15,92.2,92.15,92.2,1611745560,1068,AMD,20210127,06:06:00
92.06,92.15,92.06,92.15,1611745620,2447,AMD,20210127,06:07:00
92.15,92.15,92.14,92.14,1611745680,601,AMD,20210127,06:08:00
92.07,92.07,92.07,92.07,1611745740,580,AMD,20210127,06:09:00
92.06,92.06,92.06,92.06,1611745800,564,AMD,20210127,06:10:00
92.06,92.06,92.06,92.06,1611745860,290,AMD,20210127,06:11:00
92.1,92.1,92.06,92.06,1611745920,486,AMD,20210127,06:12:00
92.01,92.06,92.0,92.06,1611745980,3738,AMD,20210127,06:13:00
91.78,92.0,91.78,92.0,1611746100,3738,AMD,20210127,06:15:00
91.8,91.8,91.8,91.8,1611746160,2146,AMD,20210127,06:16:00
91.68,91.68,91.66,91.66,1611746220,1654,AMD,20210127,06:17:00
91.75,91.75,91.75,91.75,1611746280,537,AMD,20210127,06:18:00
91.8,91.8,91.7,91.76,1611746340,3255,AMD,20210127,06:19:00
91.7,91.75,91.7,91.75,1611746460,856,AMD,20210127,06:21:00
91.8,91.8,91.8,91.8,1611746520,813,AMD,20210127,06:22:00
92.0,92.01,91.9,91.9,1611746640,2617,AMD,20210127,06:24:00
92.06,92.06,92.05,92.05,1611746700,2889,AMD,20210127,06:25:00
92.0,92.05,92.0,92.05,1611746820,2236,AMD,20210127,06:27:00
92.06,92.06,92.0,92.0,1611746880,596,AMD,20210127,06:28:00
92.0,92.07,92.0,92.07,1611746940,2299,AMD,20210127,06:29:00
91.7,91.78,91.7,91.78,1611747120,1199,AMD,20210127,06:32:00
91.7,91.75,91.7,91.75,1611747300,2618,AMD,20210127,06:35:00
91.7,91.7,91.7,91.7,1611747360,11221,AMD,20210127,06:36:00
91.7,91.7,91.7,91.7,1611747420,520,AMD,20210127,06:37:00
91.65,91.8,91.65,91.8,1611747480,1692,AMD,20210127,06:38:00
91.68,91.8,91.68,91.8,1611747540,1248,AMD,20210127,06:39:00
92.1,92.1,91.85,91.85,1611747600,2223,AMD,20210127,06:40:00
92.06,92.06,92.06,92.06,1611747660,662,AMD,20210127,06:41:00
92.01,92.01,92.0,92.0,1611747720,466,AMD,20210127,06:42:00
92.0,92.0,92.0,92.0,1611747780,2981,AMD,20210127,06:43:00
91.8,91.91,91.8,91.91,1611748080,772,AMD,20210127,06:48:00
92.01,92.01,92.0,92.0,1611748200,526,AMD,20210127,06:50:00
92.03,92.03,92.03,92.03,1611748260,694,AMD,20210127,06:51:00
92.11,92.11,92.01,92.01,1611748380,2127,AMD,20210127,06:53:00
92.11,92.11,92.11,92.11,1611748440,210,AMD,20210127,06:54:00
92.07,92.07,92.07,92.07,1611748500,596,AMD,20210127,06:55:00
92.07,92.07,92.07,92.07,1611748560,185,AMD,20210127,06:56:00
92.2,92.2,92.2,92.2,1611748680,492,AMD,20210127,06:58:00
92.2,92.2,92.2,92.2,1611748740,218,AMD,20210127,06:59:00
93.5,93.69,92.04,92.1,1611748800,39024,AMD,20210127,07:00:00
93.11,93.3,93.0,93.3,1611748860,7378,AMD,20210127,07:01:00
93.25,93.25,93.1,93.25,1611748920,7145,AMD,20210127,07:02:00
93.2,93.3,93.0,93.2,1611748980,12439,AMD,20210127,07:03:00
93.25,93.25,93.2,93.2,1611749040,3415,AMD,20210127,07:04:00
93.4,93.4,93.24,93.24,1611749100,5773,AMD,20210127,07:05:00
93.3,93.48,93.3,93.48,1611749160,3595,AMD,20210127,07:06:00
93.15,93.3,93.13,93.3,1611749220,2585,AMD,20210127,07:07:00
93.07,93.17,93.07,93.14,1611749280,13207,AMD,20210127,07:08:00
93.07,93.08,93.07,93.07,1611749340,2141,AMD,20210127,07:09:00
93.13,93.13,93.05,93.05,1611749400,5842,AMD,20210127,07:10:00
93.18,93.18,93.16,93.18,1611749460,1060,AMD,20210127,07:11:00
93.1,93.14,93.1,93.14,1611749520,5719,AMD,20210127,07:12:00
93.1,93.11,93.1,93.1,1611749580,7331,AMD,20210127,07:13:00
93.12,93.2,93.11,93.11,1611749640,1198,AMD,20210127,07:14:00
93.13,93.13,93.13,93.13,1611749700,812,AMD,20210127,07:15:00
93.13,93.13,93.13,93.13,1611749760,710,AMD,20210127,07:16:00
93.13,93.13,93.13,93.13,1611749820,692,AMD,20210127,07:17:00
93.2,93.2,93.11,93.12,1611749880,1881,AMD,20210127,07:18:00
93.1,93.2,93.1,93.2,1611749940,5172,AMD,20210127,07:19:00
92.8,93.06,92.8,93.06,1611750000,22144,AMD,20210127,07:20:00
92.8,92.81,92.71,92.81,1611750060,3033,AMD,20210127,07:21:00
92.7,92.76,92.7,92.76,1611750120,4913,AMD,20210127,07:22:00
92.65,92.69,92.65,92.69,1611750180,6479,AMD,20210127,07:23:00
92.52,92.52,92.52,92.52,1611750240,2090,AMD,20210127,07:24:00
92.5,92.52,92.3,92.52,1611750300,10037,AMD,20210127,07:25:00
92.39,92.41,92.3,92.41,1611750360,1791,AMD,20210127,07:26:00
92.25,92.3,92.25,92.3,1611750420,7867,AMD,20210127,07:27:00
92.25,92.28,92.2,92.28,1611750480,5056,AMD,20210127,07:28:00
92.2,92.26,92.2,92.24,1611750540,3726,AMD,20210127,07:29:00
92.18,92.26,92.18,92.24,1611750600,4250,AMD,20210127,07:30:00
92.43,92.5,92.15,92.15,1611750660,11830,AMD,20210127,07:31:00
92.32,92.4,92.3,92.4,1611750720,4477,AMD,20210127,07:32:00
92.44,92.44,92.32,92.32,1611750780,2740,AMD,20210127,07:33:00
92.4,92.44,92.4,92.44,1611750840,7010,AMD,20210127,07:34:00
92.43,92.43,92.43,92.43,1611750900,1089,AMD,20210127,07:35:00
92.32,92.4,92.32,92.4,1611750960,2858,AMD,20210127,07:36:00
92.36,92.36,92.3,92.3,1611751020,3416,AMD,20210127,07:37:00
92.16,92.25,92.15,92.24,1611751080,14713,AMD,20210127,07:38:00
92.18,92.21,92.13,92.13,1611751140,5261,AMD,20210127,07:39:00
92.11,92.2,92.1,92.16,1611751200,4974,AMD,20210127,07:40:00
92.14,92.14,92.14,92.14,1611751260,1280,AMD,20210127,07:41:00
92.15,92.15,92.14,92.14,1611751320,7467,AMD,20210127,07:42:00
92.11,92.15,92.11,92.15,1611751380,2640,AMD,20210127,07:43:00
92.1,92.13,92.1,92.13,1611751440,1389,AMD,20210127,07:44:00
92.1,92.2,92.07,92.12,1611751500,10350,AMD,20210127,07:45:00
92.0,92.101,92.0,92.101,1611751560,9373,AMD,20210127,07:46:00
92.11,92.11,92.02,92.02,1611751620,7020,AMD,20210127,07:47:00
92.0,92.15,92.0,92.14,1611751680,21007,AMD,20210127,07:48:00
91.98,91.99,91.95,91.98,1611751740,5051,AMD,20210127,07:49:00
91.94,91.97,91.9,91.9,1611751800,4940,AMD,20210127,07:50:00
91.93,91.98,91.93,91.96,1611751860,4915,AMD,20210127,07:51:00
91.8,91.92,91.8,91.92,1611751920,10101,AMD,20210127,07:52:00
91.87,91.87,91.83,91.83,1611751980,3087,AMD,20210127,07:53:00
91.89,91.89,91.86,91.87,1611752040,2794,AMD,20210127,07:54:00
91.87,91.95,91.87,91.93,1611752100,3091,AMD,20210127,07:55:00
91.89,91.9,91.88,91.88,1611752160,7520,AMD,20210127,07:56:00
91.95,92.0,91.88,91.89,1611752220,5287,AMD,20210127,07:57:00
91.96,91.96,91.93,91.95,1611752280,2444,AMD,20210127,07:58:00
91.99,92.0,91.97,91.97,1611752340,5656,AMD,20210127,07:59:00
91.81,91.99,91.8,91.99,1611752400,168070,AMD,20210127,08:00:00
91.75,91.81,91.75,91.8,1611752460,26387,AMD,20210127,08:01:00
91.7,91.75,91.7,91.75,1611752520,10690,AMD,20210127,08:02:00
91.3,91.7,91.3,91.7,1611752580,40940,AMD,20210127,08:03:00
91.2,91.35,91.2,91.32,1611752640,23816,AMD,20210127,08:04:00
91.29,91.32,91.2,91.2,1611752700,15665,AMD,20210127,08:05:00
91.32,91.35,91.29,91.29,1611752760,6681,AMD,20210127,08:06:00
91.0,91.35,90.97,91.33,1611752820,34908,AMD,20210127,08:07:00
90.95,91.06,90.8,91.01,1611752880,13642,AMD,20210127,08:08:00
90.51,90.91,90.51,90.91,1611752940,15834,AMD,20210127,08:09:00
90.25,90.6,90.25,90.54,1611753000,49041,AMD,20210127,08:10:00
90.3,90.34,90.0,90.26,1611753060,33325,AMD,20210127,08:11:00
90.25,90.3,90.1,90.3,1611753120,14202,AMD,20210127,08:12:00
90.2,90.4,90.2,90.22,1611753180,29562,AMD,20210127,08:13:00
89.91,90.35,89.9,90.3,1611753240,95477,AMD,20210127,08:14:00
90.23,90.23,89.88,89.91,1611753300,31878,AMD,20210127,08:15:00
90.9,90.9,90.3,90.3,1611753360,37283,AMD,20210127,08:16:00
90.7,90.89,90.65,90.89,1611753420,17301,AMD,20210127,08:17:00
90.7,90.83,90.7,90.7,1611753480,13662,AMD,20210127,08:18:00
90.64,90.7,90.26,90.68,1611753540,21041,AMD,20210127,08:19:00
90.76,90.76,90.49,90.64,1611753600,19390,AMD,20210127,08:20:00
90.87,90.87,90.76,90.76,1611753660,9681,AMD,20210127,08:21:00
91.2,91.35,90.9,90.9,1611753720,31127,AMD,20210127,08:22:00
91.08,91.2,91.0,91.18,1611753780,20550,AMD,20210127,08:23:00
91.05,91.14,91.05,91.12,1611753840,16858,AMD,20210127,08:24:00
90.95,91.06,90.92,91.06,1611753900,12547,AMD,20210127,08:25:00
91.0,91.0,90.95,90.99,1611753960,10964,AMD,20210127,08:26:00
91.0,91.01,90.98,91.0,1611754020,22624,AMD,20210127,08:27:00
91.0,91.1,90.98,90.98,1611754080,12597,AMD,20210127,08:28:00
91.1,91.1,90.95,91.01,1611754140,9616,AMD,20210127,08:29:00
90.95,91.05,90.95,91.04,1611754200,8981,AMD,20210127,08:30:00
91.0,91.0,90.91,90.91,1611754260,8924,AMD,20210127,08:31:00
90.96,91.0,90.95,91.0,1611754320,6619,AMD,20210127,08:32:00
90.81,90.97,90.81,90.97,1611754380,9762,AMD,20210127,08:33:00
90.84,90.85,90.78,90.78,1611754440,4453,AMD,20210127,08:34:00
90.89,90.89,90.87,90.87,1611754500,8062,AMD,20210127,08:35:00
91.0,91.0,90.96,90.96,1611754560,8764,AMD,20210127,08:36:00
90.97,91.03,90.97,90.99,1611754620,12227,AMD,20210127,08:37:00
91.17,91.2,91.03,91.03,1611754680,4266,AMD,20210127,08:38:00
91.2,91.2,91.16,91.2,1611754740,8927,AMD,20210127,08:39:00
91.26,91.26,91.2,91.25,1611754800,3867,AMD,20210127,08:40:00
91.2,91.26,91.2,91.25,1611754860,7751,AMD,20210127,08:41:00
91.19,91.19,91.19,91.19,1611754920,2037,AMD,20210127,08:42:00
91.1,91.21,91.1,91.15,1611754980,12111,AMD,20210127,08:43:00
91.01,91.1,91.01,91.09,1611755040,6584,AMD,20210127,08:44:00
91.0,91.06,91.0,91.06,1611755100,5946,AMD,20210127,08:45:00
91.04,91.04,91.0,91.0,1611755160,5614,AMD,20210127,08:46:00
91.05,91.06,91.03,91.03,1611755220,10531,AMD,20210127,08:47:00
91.05,91.06,91.05,91.06,1611755280,2001,AMD,20210127,08:48:00
91.08,91.08,91.05,91.06,1611755340,5877,AMD,20210127,08:49:00
91.07,91.07,91.05,91.05,1611755400,2822,AMD,20210127,08:50:00
91.09,91.09,91.07,91.08,1611755460,5651,AMD,20210127,08:51:00
91.1,91.1,91.09,91.09,1611755520,5522,AMD,20210127,08:52:00
91.11,91.11,91.1,91.1,1611755580,6600,AMD,20210127,08:53:00
91.37,91.37,91.12,91.12,1611755640,13060,AMD,20210127,08:54:00
91.35,91.4,91.35,91.38,1611755700,7124,AMD,20210127,08:55:00
91.7,91.7,91.4,91.4,1611755760,15627,AMD,20210127,08:56:00
91.85,91.89,91.78,91.78,1611755820,16158,AMD,20210127,08:57:00
92.02,92.02,91.88,91.88,1611755880,28404,AMD,20210127,08:58:00
92.2,92.22,92.03,92.03,1611755940,16679,AMD,20210127,08:59:00
92.1,92.23,92.0,92.18,1611756000,38841,AMD,20210127,09:00:00
92.0,92.1,92.0,92.1,1611756060,9626,AMD,20210127,09:01:00
91.85,91.97,91.85,91.97,1611756120,11703,AMD,20210127,09:02:00
91.65,91.85,91.42,91.85,1611756180,16767,AMD,20210127,09:03:00
91.5,91.6,91.5,91.5,1611756240,4479,AMD,20210127,09:04:00
91.5,91.55,91.48,91.48,1611756300,7965,AMD,20210127,09:05:00
91.5,91.55,91.5,91.53,1611756360,9811,AMD,20210127,09:06:00
91.4,91.51,91.4,91.5,1611756420,9036,AMD,20210127,09:07:00
91.41,91.48,91.3,91.4,1611756480,7829,AMD,20210127,09:08:00
91.3,91.44,91.3,91.44,1611756540,8117,AMD,20210127,09:09:00
91.3,91.34,91.26,91.26,1611756600,13916,AMD,20210127,09:10:00
91.29,91.34,91.16,91.3,1611756660,10277,AMD,20210127,09:11:00
91.29,91.29,91.25,91.26,1611756720,7017,AMD,20210127,09:12:00
91.2,91.3,91.2,91.25,1611756780,13297,AMD,20210127,09:13:00
91.21,91.3,91.16,91.28,1611756840,13115,AMD,20210127,09:14:00
91.1,91.25,91.08,91.25,1611756900,11203,AMD,20210127,09:15:00
91.15,91.15,91.08,91.1,1611756960,10841,AMD,20210127,09:16:00
91.05,91.15,91.05,91.15,1611757020,14122,AMD,20210127,09:17:00
91.13,91.15,91.0,91.05,1611757080,17720,AMD,20210127,09:18:00
91.44,91.45,91.3,91.3,1611757140,14487,AMD,20210127,09:19:00
91.5,91.5,91.31,91.31,1611757200,23115,AMD,20210127,09:20:00
91.8,91.85,91.54,91.6,1611757260,17497,AMD,20210127,09:21:00
91.91,91.92,91.79,91.8,1611757320,17964,AMD,20210127,09:22:00
91.85,91.93,91.85,91.93,1611757380,16843,AMD,20210127,09:23:00
91.5,91.85,91.5,91.85,1611757440,9967,AMD,20210127,09:24:00
91.53,91.62,91.5,91.62,1611757500,9530,AMD,20210127,09:25:00
91.6,91.6,91.55,91.6,1611757560,12205,AMD,20210127,09:26:00
91.6,91.66,91.53,91.55,1611757620,7915,AMD,20210127,09:27:00
91.2,91.55,91.0,91.55,1611757680,24605,AMD,20210127,09:28:00
91.06,91.32,91.06,91.15,1611757740,23946,AMD,20210127,09:29:00
89.91,91.11,89.77,91.1,1611757800,1985286,AMD,20210127,09:30:00
88.93,89.96,88.88,89.88,1611757860,834304,AMD,20210127,09:31:00
87.96,88.96,87.64,88.92,1611757920,989911,AMD,20210127,09:32:00
87.58,88.24,87.52,87.98,1611757980,637298,AMD,20210127,09:33:00
87.39,87.86,87.18,87.58,1611758040,741278,AMD,20210127,09:34:00
87.1,87.39,86.76,87.37,1611758100,823217,AMD,20210127,09:35:00
88.11,88.18,87.0,87.1,1611758160,591397,AMD,20210127,09:36:00
88.44,88.6,88.01,88.14,1611758220,682364,AMD,20210127,09:37:00
87.87,88.47,87.78,88.45,1611758280,492008,AMD,20210127,09:38:00
88.08,88.13,87.77,87.79,1611758340,325919,AMD,20210127,09:39:00
87.815,88.1,87.67,88.1,1611758400,391232,AMD,20210127,09:40:00
88.19,88.27,87.7,87.83,1611758460,356630,AMD,20210127,09:41:00
87.51,88.24,87.5,88.18,1611758520,442849,AMD,20210127,09:42:00
87.73,87.83,87.45,87.52,1611758580,381187,AMD,20210127,09:43:00
87.73,87.82,87.55,87.74,1611758640,369685,AMD,20210127,09:44:00
87.57,87.86,87.55,87.73,1611758700,348946,AMD,20210127,09:45:00
87.28,87.59,87.18,87.56,1611758760,571552,AMD,20210127,09:46:00
86.57,87.3,86.5,87.28,1611758820,822506,AMD,20210127,09:47:00
86.92,87.17,86.23,86.55,1611758880,543425,AMD,20210127,09:48:00
86.89,87.02,86.69,86.91,1611758940,351126,AMD,20210127,09:49:00
86.62,86.99,86.57,86.88,1611759000,394069,AMD,20210127,09:50:00
87.86,88.17,86.62,86.62,1611759060,553191,AMD,20210127,09:51:00
87.86,87.95,87.66,87.86,1611759120,336000,AMD,20210127,09:52:00
88.05,88.3,87.82,87.86,1611759180,333572,AMD,20210127,09:53:00
88.45,88.53,88.0,88.07,1611759240,396158,AMD,20210127,09:54:00
88.13,88.51,88.08,88.46,1611759300,448729,AMD,20210127,09:55:00
88.88,88.95,87.92,88.13,1611759360,435844,AMD,20210127,09:56:00
88.85,88.98,88.72,88.88,1611759420,355799,AMD,20210127,09:57:00
88.96,89.02,88.63,88.84,1611759480,443744,AMD,20210127,09:58:00
89.29,89.5,88.97,88.97,1611759540,464545,AMD,20210127,09:59:00
89.33,89.35,88.92,89.27,1611759600,580531,AMD,20210127,10:00:00
89.28,89.6,89.26,89.34,1611759660,532875,AMD,20210127,10:01:00
89.46,89.485,89.22,89.28,1611759720,219894,AMD,20210127,10:02:00
89.19,89.5,89.18,89.47,1611759780,300157,AMD,20210127,10:03:00
89.41,89.47,89.04,89.19,1611759840,339308,AMD,20210127,10:04:00
89.25,89.51,89.22,89.42,1611759900,285028,AMD,20210127,10:05:00
89.0,89.34,88.98,89.26,1611759960,449760,AMD,20210127,10:06:00
89.38,89.43,89.02,89.02,1611760020,260937,AMD,20210127,10:07:00
89.61,89.7,89.33,89.375,1611760080,288566,AMD,20210127,10:08:00
89.73,89.79,89.61,89.61,1611760140,217228,AMD,20210127,10:09:00
89.52,89.8,89.44,89.74,1611760200,355850,AMD,20210127,10:10:00
89.64,89.77,89.49,89.52,1611760260,211234,AMD,20210127,10:11:00
89.83,89.89,89.65,89.65,1611760320,218996,AMD,20210127,10:12:00
89.81,89.9,89.65,89.85,1611760380,211115,AMD,20210127,10:13:00
89.75,89.85,89.67,89.81,1611760440,188643,AMD,20210127,10:14:00
89.17,89.76,89.12,89.725,1611760500,325377,AMD,20210127,10:15:00
89.35,89.44,89.12,89.12,1611760560,249195,AMD,20210127,10:16:00
89.54,89.69,89.35,89.35,1611760620,188190,AMD,20210127,10:17:00
89.69,89.74,89.52,89.525,1611760680,107629,AMD,20210127,10:18:00
89.8,89.98,89.69,89.7,1611760740,217641,AMD,20210127,10:19:00
89.93,90.12,89.81,89.82,1611760800,260658,AMD,20210127,10:20:00
90.01,90.14,89.9,89.94,1611760860,266809,AMD,20210127,10:21:00
90.08,90.17,89.96,90.02,1611760920,178427,AMD,20210127,10:22:00
90.21,90.25,90.02,90.07,1611760980,173502,AMD,20210127,10:23:00
90.38,90.42,90.18,90.22,1611761040,270017,AMD,20210127,10:24:00
90.235,90.37,90.0,90.37,1611761100,339323,AMD,20210127,10:25:00
90.05,90.28,90.03,90.25,1611761160,161657,AMD,20210127,10:26:00
90.15,90.17,89.75,90.06,1611761220,344511,AMD,20210127,10:27:00
90.09,90.17,89.98,90.13,1611761280,187057,AMD,20210127,10:28:00
90.07,90.19,90.04,90.08,1611761340,135841,AMD,20210127,10:29:00
90.06,90.06,89.81,90.04,1611761400,248487,AMD,20210127,10:30:00
89.93,90.08,89.929,90.03,1611761460,201628,AMD,20210127,10:31:00
89.62,89.925,89.51,89.925,1611761520,284008,AMD,20210127,10:32:00
89.54,89.68,89.42,89.63,1611761580,250483,AMD,20210127,10:33:00
89.66,89.74,89.48,89.56,1611761640,193146,AMD,20210127,10:34:00
89.38,89.73,89.38,89.65,1611761700,179696,AMD,20210127,10:35:00
89.06,89.4,89.04,89.38,1611761760,242092,AMD,20210127,10:36:00
89.2,89.35,89.03,89.06,1611761820,247546,AMD,20210127,10:37:00
89.27,89.29,89.12,89.2,1611761880,143575,AMD,20210127,10:38:00
89.11,89.27,88.9,89.27,1611761940,350249,AMD,20210127,10:39:00
88.909,89.135,88.72,89.115,1611762000,299752,AMD,20210127,10:40:00
89.25,89.25,88.895,88.895,1611762060,198070,AMD,20210127,10:41:00
89.329,89.53,89.17,89.25,1611762120,278757,AMD,20210127,10:42:00
89.31,89.46,89.21,89.32,1611762180,208740,AMD,20210127,10:43:00
89.39,89.55,89.315,89.315,1611762240,135942,AMD,20210127,10:44:00
89.7,89.73,89.4,89.42,1611762300,197391,AMD,20210127,10:45:00
89.4,89.69,89.38,89.69,1611762360,162919,AMD,20210127,10:46:00
89.55,89.565,89.3,89.4,1611762420,138790,AMD,20210127,10:47:00
89.56,89.65,89.5,89.54,1611762480,127908,AMD,20210127,10:48:00
89.59,89.68,89.51,89.56,1611762540,104112,AMD,20210127,10:49:00
89.535,89.76,89.53,89.58,1611762600,197950,AMD,20210127,10:50:00
89.581,89.6,89.3,89.52,1611762660,183204,AMD,20210127,10:51:00
89.64,89.68,89.59,89.601,1611762720,86635,AMD,20210127,10:52:00
89.89,89.93,89.62,89.62,1611762780,137272,AMD,20210127,10:53:00
89.89,89.94,89.84,89.905,1611762840,130113,AMD,20210127,10:54:00
90.03,90.07,89.75,89.88,1611762900,222672,AMD,20210127,10:55:00
90.13,90.16,89.99,90.04,1611762960,196380,AMD,20210127,10:56:00
90.23,90.29,90.14,90.14,1611763020,137818,AMD,20210127,10:57:00
90.2,90.26,90.12,90.22,1611763080,152610,AMD,20210127,10:58:00
90.1,90.2,89.98,90.191,1611763140,174465,AMD,20210127,10:59:00
90.07,90.15,89.95,90.07,1611763200,94147,AMD,20210127,11:00:00
90.07,90.13,89.96,90.08,1611763260,120309,AMD,20210127,11:01:00
90.14,90.17,90.06,90.06,1611763320,93839,AMD,20210127,11:02:00
90.12,90.29,90.05,90.15,1611763380,142476,AMD,20210127,11:03:00
